Anomaly,Anomaly_Score,timestamp,hostname,user_id,dept,action_type,resource,result,process_name,severity,client_ip,location
1,0.01582276997110743,2025.1.1 21:52,exim-db-21,exim_u3075,자금운용부,process_start,powershell.exe,fail,postgresql,INFO,47.94.63.154,부산지점
0,-0.04758344657222524,2025.1.1 21:53,exim-db-21,exim_u3042,정보기술실,process_start,db_dump.sql,success,authd,ERROR,81.25.32.59,런던지점
0,-0.021414262688923102,2025.1.1 21:54,exim-ops-16,exim_u3012,정보기술실,process_start,powershell.exe,success,powershell.exe,ERROR,115.188.253.210,부산지점
0,-0.03889738802198239,2025.1.1 21:55,exim-db-21,exim_u3056,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,fail,authd,WARNING,41.41.63.152,런던지점
0,-0.08675239824079517,2025.1.1 21:56,exim-core-30,exim_u3012,위험관리부,trade_doc_upload,powershell.exe,success,keximdoc,INFO,121.144.254.217,서울본점
0,-0.03834764709290628,2025.1.1 21:57,exim-core-30,exim_u3067,자금운용부,trade_doc_upload,db_dump.sql,success,postgresql,INFO,5.141.117.15,런던지점
0,-0.022386988852179046,2025.1.1 21:58,exim-core-30,exim_u3058,디지털전략부,login_attempt,수출계약서_2025.pdf,fail,powershell.exe,INFO,197.123.189.123,서울본점
1,0.017095417709077965,2025.1.1 21:59,exim-db-21,exim_u3001,정보기술실,login_attempt,수출계약서_2025.pdf,success,keximdoc,WARNING,142.85.36.89,부산지점
1,0.004021036622313234,2025.1.1 22:00,exim-db-21,exim_u3092,정보기술실,process_start,수출계약서_2025.pdf,fail,powershell.exe,INFO,124.230.0.127,런던지점
0,-0.009385191879967558,2025.1.1 22:01,exim-db-21,exim_u3018,자금운용부,login_attempt,수출계약서_2025.pdf,success,postgresql,INFO,21.231.48.151,수출입보증센터
0,-0.02351641687888828,2025.1.1 22:02,exim-db-21,exim_u3052,위험관리부,process_start,powershell.exe,fail,powershell.exe,WARNING,88.67.199.141,부산지점
0,-0.0141901190873156,2025.1.1 22:03,exim-db-21,exim_u3083,자금운용부,process_start,db_dump.sql,fail,keximdoc,INFO,94.215.177.66,런던지점
0,-0.05201914509633743,2025.1.1 22:04,exim-core-30,exim_u3019,디지털전략부,process_start,powershell.exe,fail,authd,ERROR,199.203.242.216,부산지점
0,-0.07525286638334627,2025.1.1 22:05,exim-ops-16,exim_u3009,자금운용부,login_attempt,powershell.exe,success,postgresql,ERROR,121.179.51.35,수출입보증센터
0,-0.06275227947380224,2025.1.1 22:06,exim-core-30,exim_u3060,정보기술실,trade_doc_upload,수출계약서_2025.pdf,fail,authd,ERROR,28.253.180.139,런던지점
0,-0.06391664896705174,2025.1.1 22:07,exim-db-21,exim_u3100,디지털전략부,login_attempt,db_dump.sql,success,postgresql,ERROR,14.242.182.182,수출입보증센터
0,-0.045420029025065256,2025.1.1 22:08,exim-core-30,exim_u3033,정보기술실,process_start,수출계약서_2025.pdf,fail,keximdoc,ERROR,207.157.174.178,런던지점
0,-0.06732834512979546,2025.1.1 22:09,exim-db-21,exim_u3043,위험관리부,process_start,powershell.exe,fail,postgresql,ERROR,23.113.247.8,서울본점
0,-0.04055498801937729,2025.1.1 22:10,exim-db-21,exim_u3079,정보기술실,login_attempt,powershell.exe,fail,authd,ERROR,32.212.231.46,부산지점
0,-0.04065684717510565,2025.1.1 22:11,exim-core-30,exim_u3088,정보기술실,process_start,수출계약서_2025.pdf,success,postgresql,ERROR,31.103.118.88,수출입보증센터
1,0.003025803150771611,2025.1.1 22:12,exim-db-21,exim_u3050,자금운용부,process_start,powershell.exe,success,keximdoc,ERROR,35.189.10.73,부산지점
0,-0.0802806404205072,2025.1.1 22:13,exim-ops-16,exim_u3083,정보기술실,login_attempt,powershell.exe,fail,postgresql,WARNING,201.112.218.120,수출입보증센터
0,-0.04071330415935648,2025.1.1 22:14,exim-db-21,exim_u3010,디지털전략부,login_attempt,수출계약서_2025.pdf,success,authd,WARNING,22.112.182.115,부산지점
0,-0.07348906487226736,2025.1.1 22:15,exim-ops-16,exim_u3042,디지털전략부,login_attempt,powershell.exe,success,keximdoc,ERROR,110.41.231.207,부산지점
0,-0.051875583984832385,2025.1.1 22:16,exim-ops-16,exim_u3086,위험관리부,process_start,db_dump.sql,success,authd,WARNING,41.146.208.117,부산지점
0,-0.03149569912432193,2025.1.1 22:17,exim-db-21,exim_u3068,디지털전략부,process_start,수출계약서_2025.pdf,fail,postgresql,WARNING,219.166.132.48,서울본점
0,-0.06553124610619543,2025.1.1 22:18,exim-core-30,exim_u3048,자금운용부,trade_doc_upload,db_dump.sql,success,powershell.exe,ERROR,177.32.94.4,런던지점
0,-0.12707389111814665,2025.1.1 22:19,exim-ops-16,exim_u3040,위험관리부,trade_doc_upload,powershell.exe,fail,authd,ERROR,17.253.234.177,서울본점
0,-0.05260289759251391,2025.1.1 22:20,exim-core-30,exim_u3080,디지털전략부,login_attempt,powershell.exe,fail,postgresql,WARNING,131.182.213.101,부산지점
0,-0.06585571772375032,2025.1.1 22:21,exim-ops-16,exim_u3091,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,powershell.exe,ERROR,79.90.177.50,수출입보증센터
0,-0.022581452064990182,2025.1.1 22:22,exim-db-21,exim_u3097,디지털전략부,process_start,powershell.exe,success,powershell.exe,ERROR,41.192.192.192,부산지점
0,-0.059747039449570716,2025.1.1 22:23,exim-db-21,exim_u3062,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,fail,keximdoc,ERROR,203.98.103.8,런던지점
0,-0.041092157187849865,2025.1.1 22:24,exim-ops-16,exim_u3069,정보기술실,process_start,수출계약서_2025.pdf,success,powershell.exe,ERROR,67.20.84.150,서울본점
0,-0.05982502696606562,2025.1.1 22:25,exim-db-21,exim_u3004,디지털전략부,login_attempt,수출계약서_2025.pdf,success,authd,WARNING,180.93.221.83,런던지점
0,-0.06866075595883203,2025.1.1 22:26,exim-ops-16,exim_u3079,디지털전략부,login_attempt,수출계약서_2025.pdf,fail,authd,INFO,147.192.22.236,수출입보증센터
0,-0.004978476823345734,2025.1.1 22:27,exim-db-21,exim_u3008,자금운용부,process_start,수출계약서_2025.pdf,fail,powershell.exe,WARNING,41.183.210.8,런던지점
0,-0.01941406971837445,2025.1.1 22:28,exim-core-30,exim_u3030,자금운용부,trade_doc_upload,db_dump.sql,fail,postgresql,INFO,145.96.131.31,서울본점
0,-0.03201014265373414,2025.1.1 22:29,exim-db-21,exim_u3080,정보기술실,login_attempt,수출계약서_2025.pdf,success,authd,INFO,146.186.128.4,수출입보증센터
0,-0.0674589788497667,2025.1.1 22:30,exim-core-30,exim_u3087,디지털전략부,login_attempt,db_dump.sql,success,authd,INFO,73.8.152.123,런던지점
0,-0.05009528733263524,2025.1.1 22:31,exim-db-21,exim_u3036,정보기술실,trade_doc_upload,powershell.exe,fail,keximdoc,WARNING,24.221.164.163,서울본점
0,-0.07258317424445782,2025.1.1 22:32,exim-core-30,exim_u3029,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,fail,postgresql,WARNING,133.240.11.221,서울본점
0,-0.02207574720045158,2025.1.1 22:33,exim-db-21,exim_u3095,위험관리부,process_start,powershell.exe,success,powershell.exe,WARNING,81.197.178.214,부산지점
0,-0.0653814020263217,2025.1.1 22:34,exim-core-30,exim_u3011,위험관리부,trade_doc_upload,수출계약서_2025.pdf,success,postgresql,WARNING,79.154.235.211,런던지점
0,-0.10706102439909526,2025.1.1 22:35,exim-ops-16,exim_u3055,정보기술실,trade_doc_upload,db_dump.sql,fail,keximdoc,WARNING,69.148.167.98,수출입보증센터
0,-0.028260678032180464,2025.1.1 22:36,exim-ops-16,exim_u3012,정보기술실,trade_doc_upload,db_dump.sql,success,keximdoc,INFO,137.53.220.232,부산지점
0,-0.03917207689323343,2025.1.1 22:37,exim-core-30,exim_u3097,정보기술실,process_start,db_dump.sql,success,postgresql,WARNING,110.135.34.77,런던지점
0,-0.023123736489587765,2025.1.1 22:38,exim-db-21,exim_u3081,자금운용부,process_start,powershell.exe,success,keximdoc,INFO,82.37.47.198,런던지점
0,-0.06178815683000094,2025.1.1 22:39,exim-core-30,exim_u3090,자금운용부,login_attempt,수출계약서_2025.pdf,success,keximdoc,WARNING,219.180.235.135,수출입보증센터
0,-0.023158164156719008,2025.1.1 22:40,exim-db-21,exim_u3012,자금운용부,process_start,powershell.exe,success,keximdoc,WARNING,138.152.46.225,부산지점
0,-0.010589493410428363,2025.1.1 22:41,exim-ops-16,exim_u3056,정보기술실,login_attempt,db_dump.sql,success,postgresql,ERROR,192.11.39.159,부산지점
0,-0.028139590471400355,2025.1.1 22:42,exim-db-21,exim_u3021,디지털전략부,trade_doc_upload,powershell.exe,fail,keximdoc,INFO,36.54.36.62,수출입보증센터
0,-0.056547559498676625,2025.1.1 22:43,exim-ops-16,exim_u3088,위험관리부,login_attempt,db_dump.sql,success,powershell.exe,WARNING,121.2.186.204,부산지점
0,-0.038178356652253664,2025.1.1 22:44,exim-db-21,exim_u3038,정보기술실,login_attempt,db_dump.sql,fail,powershell.exe,WARNING,115.124.96.13,서울본점
0,-0.07947080527289796,2025.1.1 22:45,exim-db-21,exim_u3003,자금운용부,trade_doc_upload,db_dump.sql,fail,authd,WARNING,109.159.229.49,수출입보증센터
0,-0.02013112485954427,2025.1.1 22:46,exim-db-21,exim_u3005,자금운용부,login_attempt,수출계약서_2025.pdf,success,powershell.exe,ERROR,124.251.107.96,런던지점
0,-0.03146950102986357,2025.1.1 22:47,exim-core-30,exim_u3041,정보기술실,process_start,수출계약서_2025.pdf,fail,authd,INFO,182.17.101.86,수출입보증센터
0,-0.03806188393222165,2025.1.1 22:48,exim-core-30,exim_u3007,정보기술실,process_start,db_dump.sql,fail,postgresql,WARNING,35.32.5.143,서울본점
0,-0.07871320784381852,2025.1.1 22:49,exim-ops-16,exim_u3037,자금운용부,process_start,powershell.exe,fail,keximdoc,WARNING,132.217.153.153,수출입보증센터
0,-0.06473928426376963,2025.1.1 22:50,exim-ops-16,exim_u3045,디지털전략부,process_start,powershell.exe,success,powershell.exe,WARNING,71.123.15.164,런던지점
0,-0.045097731354200365,2025.1.1 22:51,exim-core-30,exim_u3047,자금운용부,login_attempt,수출계약서_2025.pdf,fail,authd,ERROR,81.106.80.56,런던지점
0,-0.06586058348447121,2025.1.1 22:52,exim-ops-16,exim_u3055,자금운용부,login_attempt,db_dump.sql,success,postgresql,WARNING,66.193.48.252,수출입보증센터
0,-0.061443061086769,2025.1.1 22:53,exim-core-30,exim_u3018,정보기술실,trade_doc_upload,powershell.exe,fail,authd,INFO,128.93.146.160,수출입보증센터
0,-0.056700269689396454,2025.1.1 22:54,exim-db-21,exim_u3031,디지털전략부,login_attempt,db_dump.sql,fail,keximdoc,INFO,161.66.35.96,서울본점
0,-0.048890076916103364,2025.1.1 22:55,exim-ops-16,exim_u3067,자금운용부,login_attempt,powershell.exe,fail,powershell.exe,INFO,108.163.68.97,서울본점
0,-0.01562695496639266,2025.1.1 22:56,exim-ops-16,exim_u3052,자금운용부,login_attempt,수출계약서_2025.pdf,fail,postgresql,INFO,205.24.68.127,런던지점
0,-0.07660442777260679,2025.1.1 22:57,exim-core-30,exim_u3072,위험관리부,trade_doc_upload,db_dump.sql,success,authd,WARNING,128.157.142.0,부산지점
0,-0.02246556257692911,2025.1.1 22:58,exim-ops-16,exim_u3087,정보기술실,process_start,db_dump.sql,fail,postgresql,ERROR,211.161.54.211,부산지점
0,-0.03931388795801305,2025.1.1 22:59,exim-ops-16,exim_u3023,위험관리부,login_attempt,powershell.exe,fail,authd,ERROR,191.167.189.114,부산지점
0,-0.03295168008374838,2025.1.1 23:00,exim-db-21,exim_u3021,위험관리부,trade_doc_upload,powershell.exe,success,authd,ERROR,150.93.187.234,부산지점
0,-0.08568489314029282,2025.1.1 23:01,exim-ops-16,exim_u3022,자금운용부,trade_doc_upload,powershell.exe,success,keximdoc,WARNING,44.150.35.136,런던지점
0,-0.03756709706842887,2025.1.1 23:02,exim-db-21,exim_u3010,정보기술실,trade_doc_upload,db_dump.sql,success,keximdoc,ERROR,1.142.38.45,부산지점
0,-0.007635813049477025,2025.1.1 23:03,exim-core-30,exim_u3078,디지털전략부,process_start,수출계약서_2025.pdf,fail,authd,INFO,107.31.190.168,부산지점
0,-0.055024886825645436,2025.1.1 23:04,exim-ops-16,exim_u3048,자금운용부,login_attempt,수출계약서_2025.pdf,success,powershell.exe,WARNING,55.134.90.40,수출입보증센터
0,-0.045712842000294907,2025.1.1 23:05,exim-db-21,exim_u3079,디지털전략부,trade_doc_upload,powershell.exe,success,postgresql,ERROR,176.58.33.184,부산지점
0,-0.02476497784187015,2025.1.1 23:06,exim-core-30,exim_u3087,디지털전략부,process_start,수출계약서_2025.pdf,success,postgresql,INFO,196.103.115.128,수출입보증센터
0,-0.043920681647345416,2025.1.1 23:07,exim-ops-16,exim_u3030,정보기술실,trade_doc_upload,powershell.exe,success,keximdoc,INFO,121.210.196.73,런던지점
0,-0.0686413637281329,2025.1.1 23:08,exim-core-30,exim_u3063,위험관리부,trade_doc_upload,수출계약서_2025.pdf,success,powershell.exe,WARNING,73.31.222.205,수출입보증센터
0,-0.10335704791836287,2025.1.1 23:09,exim-ops-16,exim_u3074,정보기술실,trade_doc_upload,db_dump.sql,success,authd,WARNING,198.53.178.63,서울본점
0,-0.10830519901799163,2025.1.1 23:10,exim-core-30,exim_u3018,디지털전략부,trade_doc_upload,powershell.exe,fail,keximdoc,ERROR,105.234.174.230,수출입보증센터
0,-0.03248940704087189,2025.1.1 23:11,exim-core-30,exim_u3029,자금운용부,trade_doc_upload,수출계약서_2025.pdf,success,authd,ERROR,59.5.180.4,부산지점
0,-0.07468402709473576,2025.1.1 23:12,exim-db-21,exim_u3059,디지털전략부,process_start,db_dump.sql,fail,authd,ERROR,185.98.197.154,수출입보증센터
0,-0.054352863676308205,2025.1.1 23:13,exim-core-30,exim_u3081,자금운용부,login_attempt,수출계약서_2025.pdf,success,keximdoc,WARNING,205.228.93.222,수출입보증센터
0,-0.05311422899617679,2025.1.1 23:14,exim-ops-16,exim_u3032,자금운용부,login_attempt,db_dump.sql,success,powershell.exe,ERROR,45.30.163.85,런던지점
0,-0.04923102876715868,2025.1.1 23:15,exim-ops-16,exim_u3058,정보기술실,login_attempt,db_dump.sql,success,postgresql,ERROR,203.168.216.129,런던지점
0,-0.019508903738898464,2025.1.1 23:16,exim-db-21,exim_u3032,디지털전략부,login_attempt,수출계약서_2025.pdf,fail,keximdoc,INFO,110.174.80.63,부산지점
0,-0.025754991866999366,2025.1.1 23:17,exim-ops-16,exim_u3085,위험관리부,process_start,수출계약서_2025.pdf,success,powershell.exe,INFO,20.22.151.85,서울본점
0,-0.02386132406358943,2025.1.1 23:18,exim-ops-16,exim_u3001,디지털전략부,process_start,db_dump.sql,success,authd,INFO,20.195.157.155,서울본점
0,-0.08377609068955183,2025.1.1 23:19,exim-ops-16,exim_u3059,디지털전략부,process_start,db_dump.sql,success,keximdoc,ERROR,116.236.86.189,수출입보증센터
0,-0.0564278588000422,2025.1.1 23:20,exim-core-30,exim_u3036,위험관리부,trade_doc_upload,db_dump.sql,success,postgresql,WARNING,192.48.8.116,서울본점
0,-0.04169484175620486,2025.1.1 23:21,exim-core-30,exim_u3086,정보기술실,trade_doc_upload,powershell.exe,fail,postgresql,INFO,45.204.175.224,런던지점
0,-0.08309332276301207,2025.1.1 23:22,exim-ops-16,exim_u3069,디지털전략부,trade_doc_upload,db_dump.sql,fail,authd,WARNING,106.155.197.17,부산지점
0,-0.05353099032584041,2025.1.1 23:23,exim-db-21,exim_u3020,디지털전략부,login_attempt,powershell.exe,fail,keximdoc,ERROR,116.238.70.209,부산지점
0,-0.05668998399852443,2025.1.1 23:24,exim-core-30,exim_u3009,자금운용부,trade_doc_upload,db_dump.sql,fail,postgresql,ERROR,112.99.228.233,런던지점
0,-5.0213856161884785e-05,2025.1.1 23:25,exim-db-21,exim_u3056,디지털전략부,login_attempt,powershell.exe,fail,keximdoc,INFO,77.38.121.172,부산지점
0,-0.08937227311215867,2025.1.1 23:26,exim-ops-16,exim_u3044,위험관리부,trade_doc_upload,db_dump.sql,success,postgresql,WARNING,154.105.63.47,수출입보증센터
0,-0.004822369599012499,2025.1.1 23:27,exim-ops-16,exim_u3075,자금운용부,login_attempt,db_dump.sql,success,authd,INFO,77.216.76.53,부산지점
0,-0.08526799360570925,2025.1.1 23:28,exim-core-30,exim_u3038,정보기술실,trade_doc_upload,db_dump.sql,success,authd,ERROR,47.121.244.172,서울본점
0,-0.03091633807159022,2025.1.1 23:29,exim-ops-16,exim_u3081,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,keximdoc,WARNING,208.125.252.181,부산지점
1,0.010324294082295182,2025.1.1 23:30,exim-core-30,exim_u3054,위험관리부,process_start,수출계약서_2025.pdf,success,powershell.exe,INFO,125.32.50.131,부산지점
0,-0.08355404770623653,2025.1.1 23:31,exim-ops-16,exim_u3088,위험관리부,trade_doc_upload,db_dump.sql,fail,powershell.exe,ERROR,110.198.19.219,런던지점
0,-0.058125421929800636,2025.1.1 23:32,exim-ops-16,exim_u3032,자금운용부,trade_doc_upload,powershell.exe,success,authd,INFO,27.86.8.234,런던지점
0,-0.04428460176880955,2025.1.1 23:33,exim-core-30,exim_u3058,정보기술실,process_start,powershell.exe,fail,postgresql,WARNING,116.107.28.180,서울본점
0,-0.04914869576456404,2025.1.1 23:34,exim-core-30,exim_u3038,자금운용부,login_attempt,db_dump.sql,success,powershell.exe,WARNING,72.216.0.103,런던지점
0,-0.02750762761459935,2025.1.1 23:35,exim-core-30,exim_u3025,정보기술실,process_start,수출계약서_2025.pdf,success,authd,WARNING,26.113.223.203,서울본점
0,-0.04107231275116252,2025.1.1 23:36,exim-ops-16,exim_u3049,자금운용부,process_start,powershell.exe,success,postgresql,WARNING,154.148.242.166,수출입보증센터
0,-0.06379119837716574,2025.1.1 23:37,exim-ops-16,exim_u3061,위험관리부,login_attempt,수출계약서_2025.pdf,success,postgresql,WARNING,26.172.166.84,서울본점
0,-0.016223045584729645,2025.1.1 23:38,exim-db-21,exim_u3013,디지털전략부,trade_doc_upload,powershell.exe,fail,powershell.exe,INFO,29.93.115.60,부산지점
0,-0.03933596896782943,2025.1.1 23:39,exim-core-30,exim_u3030,디지털전략부,login_attempt,db_dump.sql,success,authd,INFO,193.108.8.65,서울본점
0,-0.04272568518292963,2025.1.1 23:40,exim-ops-16,exim_u3048,정보기술실,trade_doc_upload,수출계약서_2025.pdf,success,postgresql,INFO,104.238.215.90,수출입보증센터
0,-0.017862960102634662,2025.1.1 23:41,exim-ops-16,exim_u3073,정보기술실,trade_doc_upload,powershell.exe,success,postgresql,INFO,109.90.0.211,부산지점
0,-0.0633019172193251,2025.1.1 23:42,exim-core-30,exim_u3045,정보기술실,login_attempt,db_dump.sql,fail,keximdoc,ERROR,149.233.176.216,서울본점
0,-0.06343025309627726,2025.1.1 23:43,exim-db-21,exim_u3073,위험관리부,process_start,db_dump.sql,success,keximdoc,ERROR,178.7.43.48,런던지점
0,-0.03293806776443409,2025.1.1 23:44,exim-core-30,exim_u3037,자금운용부,login_attempt,db_dump.sql,success,powershell.exe,INFO,63.142.151.75,런던지점
0,-0.06849833326130572,2025.1.1 23:45,exim-db-21,exim_u3089,위험관리부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,ERROR,118.97.91.241,런던지점
0,-0.0939818940190793,2025.1.1 23:46,exim-ops-16,exim_u3037,디지털전략부,login_attempt,수출계약서_2025.pdf,success,authd,ERROR,145.213.29.154,서울본점
0,-0.024167421586317683,2025.1.1 23:47,exim-db-21,exim_u3002,정보기술실,login_attempt,db_dump.sql,success,powershell.exe,WARNING,2.42.18.23,서울본점
0,-0.023810624101223588,2025.1.1 23:48,exim-ops-16,exim_u3084,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,powershell.exe,INFO,19.203.223.36,수출입보증센터
0,-0.01947363089559806,2025.1.1 23:49,exim-core-30,exim_u3050,디지털전략부,process_start,powershell.exe,fail,keximdoc,ERROR,221.14.90.216,부산지점
0,-0.049293905777824776,2025.1.1 23:50,exim-core-30,exim_u3035,디지털전략부,login_attempt,db_dump.sql,fail,postgresql,ERROR,83.70.56.190,부산지점
0,-0.023313625545176686,2025.1.1 23:51,exim-core-30,exim_u3001,디지털전략부,trade_doc_upload,db_dump.sql,success,authd,INFO,186.108.144.75,부산지점
0,-0.044886329508008305,2025.1.1 23:52,exim-db-21,exim_u3072,위험관리부,trade_doc_upload,수출계약서_2025.pdf,fail,authd,WARNING,110.176.162.178,부산지점
0,-0.06443303692112312,2025.1.1 23:53,exim-ops-16,exim_u3087,정보기술실,login_attempt,db_dump.sql,success,authd,INFO,101.102.38.85,서울본점
0,-0.07796850841686975,2025.1.1 23:54,exim-core-30,exim_u3099,디지털전략부,process_start,powershell.exe,success,powershell.exe,WARNING,109.248.215.53,서울본점
0,-0.0667226800598606,2025.1.1 23:55,exim-core-30,exim_u3095,정보기술실,login_attempt,수출계약서_2025.pdf,success,authd,ERROR,58.77.79.57,수출입보증센터
0,-0.018578134650891198,2025.1.1 23:56,exim-ops-16,exim_u3006,위험관리부,process_start,수출계약서_2025.pdf,success,postgresql,WARNING,130.218.183.61,부산지점
0,-0.06011632621920493,2025.1.1 23:57,exim-core-30,exim_u3077,디지털전략부,process_start,db_dump.sql,fail,postgresql,WARNING,220.194.238.87,서울본점
0,-0.0600556977068093,2025.1.1 23:58,exim-ops-16,exim_u3095,위험관리부,process_start,db_dump.sql,fail,keximdoc,INFO,180.143.11.34,서울본점
0,-0.08228573861681143,2025.1.1 23:59,exim-ops-16,exim_u3063,위험관리부,process_start,db_dump.sql,fail,authd,ERROR,122.118.55.210,서울본점
0,-0.009008176739978557,2025.1.2 00:00,exim-ops-16,exim_u3036,정보기술실,login_attempt,수출계약서_2025.pdf,success,powershell.exe,INFO,178.166.97.60,서울본점
0,-0.038358060359979684,2025.1.2 00:01,exim-ops-16,exim_u3099,디지털전략부,trade_doc_upload,db_dump.sql,fail,keximdoc,INFO,207.197.35.66,부산지점
0,-0.05205606529214357,2025.1.2 00:02,exim-ops-16,exim_u3029,위험관리부,trade_doc_upload,powershell.exe,fail,postgresql,ERROR,203.223.179.155,부산지점
0,-0.06654868195279673,2025.1.2 00:03,exim-db-21,exim_u3077,디지털전략부,trade_doc_upload,db_dump.sql,success,authd,INFO,58.181.28.65,서울본점
0,-0.029527856454006796,2025.1.2 00:04,exim-core-30,exim_u3045,정보기술실,trade_doc_upload,db_dump.sql,fail,postgresql,INFO,128.95.228.195,런던지점
0,-0.07690874356488242,2025.1.2 00:05,exim-db-21,exim_u3028,위험관리부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,WARNING,196.168.46.14,수출입보증센터
1,0.0001853723221000303,2025.1.2 00:06,exim-core-30,exim_u3081,정보기술실,trade_doc_upload,db_dump.sql,fail,postgresql,INFO,98.195.79.45,부산지점
0,-0.04296658318165991,2025.1.2 00:07,exim-db-21,exim_u3024,디지털전략부,login_attempt,수출계약서_2025.pdf,fail,authd,ERROR,215.166.27.170,부산지점
0,-0.05704319390191537,2025.1.2 00:08,exim-ops-16,exim_u3079,디지털전략부,process_start,db_dump.sql,fail,authd,INFO,139.168.38.51,런던지점
0,-0.057927814134022704,2025.1.2 00:09,exim-core-30,exim_u3032,정보기술실,trade_doc_upload,powershell.exe,success,keximdoc,WARNING,95.189.153.212,부산지점
0,-0.03268674018123974,2025.1.2 00:10,exim-core-30,exim_u3086,자금운용부,login_attempt,powershell.exe,fail,authd,INFO,85.190.41.170,런던지점
0,-0.038561817818950295,2025.1.2 00:11,exim-db-21,exim_u3096,위험관리부,trade_doc_upload,수출계약서_2025.pdf,fail,postgresql,INFO,50.105.251.14,런던지점
0,-0.04651661823672415,2025.1.2 00:12,exim-db-21,exim_u3092,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,fail,postgresql,INFO,24.121.134.103,서울본점
0,-0.02061267117685439,2025.1.2 00:13,exim-core-30,exim_u3098,디지털전략부,process_start,db_dump.sql,fail,powershell.exe,WARNING,190.223.225.97,부산지점
0,-0.04645348647000114,2025.1.2 00:14,exim-db-21,exim_u3084,위험관리부,process_start,db_dump.sql,success,powershell.exe,ERROR,11.82.49.215,수출입보증센터
0,-0.04263414686298439,2025.1.2 00:15,exim-db-21,exim_u3087,정보기술실,process_start,powershell.exe,success,powershell.exe,ERROR,25.74.46.116,런던지점
0,-0.06411424943114608,2025.1.2 00:16,exim-db-21,exim_u3017,정보기술실,trade_doc_upload,db_dump.sql,fail,postgresql,WARNING,197.2.20.4,수출입보증센터
0,-0.08715361445156622,2025.1.2 00:17,exim-ops-16,exim_u3080,정보기술실,trade_doc_upload,powershell.exe,fail,postgresql,WARNING,97.173.137.75,서울본점
0,-0.008846551717967555,2025.1.2 00:18,exim-ops-16,exim_u3012,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,keximdoc,INFO,181.98.163.32,부산지점
0,-0.03964516357719361,2025.1.2 00:19,exim-db-21,exim_u3080,자금운용부,process_start,db_dump.sql,success,powershell.exe,ERROR,204.44.88.74,서울본점
0,-0.042107113380808525,2025.1.2 00:20,exim-db-21,exim_u3082,디지털전략부,login_attempt,수출계약서_2025.pdf,fail,postgresql,WARNING,14.55.233.238,서울본점
0,-0.09499544586154862,2025.1.2 00:21,exim-ops-16,exim_u3005,정보기술실,trade_doc_upload,db_dump.sql,fail,keximdoc,ERROR,100.132.108.13,수출입보증센터
0,-0.07563396412182832,2025.1.2 00:22,exim-ops-16,exim_u3039,위험관리부,trade_doc_upload,powershell.exe,success,postgresql,INFO,24.76.174.75,수출입보증센터
0,-0.08881440144559305,2025.1.2 00:23,exim-core-30,exim_u3100,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,WARNING,175.139.113.82,런던지점
0,-0.0040606872536489425,2025.1.2 00:24,exim-core-30,exim_u3056,위험관리부,login_attempt,수출계약서_2025.pdf,success,powershell.exe,ERROR,136.234.168.159,부산지점
0,-0.08017583011321316,2025.1.2 00:25,exim-ops-16,exim_u3004,디지털전략부,trade_doc_upload,db_dump.sql,fail,powershell.exe,ERROR,49.28.21.65,서울본점
0,-0.007977621890501108,2025.1.2 00:26,exim-db-21,exim_u3074,자금운용부,login_attempt,수출계약서_2025.pdf,success,powershell.exe,INFO,216.17.207.103,런던지점
0,-0.07868503557711037,2025.1.2 00:27,exim-db-21,exim_u3046,디지털전략부,trade_doc_upload,powershell.exe,success,postgresql,WARNING,35.150.169.99,런던지점
0,-0.016803856907193437,2025.1.2 00:28,exim-db-21,exim_u3093,자금운용부,login_attempt,수출계약서_2025.pdf,fail,postgresql,ERROR,133.29.145.18,서울본점
0,-0.05187935474690464,2025.1.2 00:29,exim-db-21,exim_u3016,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,INFO,20.13.215.8,서울본점
0,-0.060265220318815094,2025.1.2 00:30,exim-core-30,exim_u3011,정보기술실,process_start,db_dump.sql,fail,authd,ERROR,51.156.76.204,런던지점
0,-0.05270031095059513,2025.1.2 00:31,exim-ops-16,exim_u3037,위험관리부,process_start,수출계약서_2025.pdf,fail,authd,INFO,25.153.71.31,서울본점
0,-0.04885372424815848,2025.1.2 00:32,exim-db-21,exim_u3041,정보기술실,process_start,db_dump.sql,success,powershell.exe,ERROR,116.159.45.237,서울본점
0,-0.07953498541090143,2025.1.2 00:33,exim-core-30,exim_u3095,디지털전략부,process_start,db_dump.sql,fail,authd,ERROR,46.112.95.164,수출입보증센터
0,-0.017874270843336704,2025.1.2 00:34,exim-db-21,exim_u3053,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,success,powershell.exe,INFO,207.54.122.247,부산지점
