LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
54697,081109,204300,409,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_25976358701158675 terminating,E11,PacketResponder <*> for block <*> terminating
54698,081109,204300,409,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_38858452797690001 terminating,E11,PacketResponder <*> for block <*> terminating
54699,081109,204300,409,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8587674820620114040 terminating,E11,PacketResponder <*> for block <*> terminating
54700,081109,204300,409,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8994198928626593670 terminating,E11,PacketResponder <*> for block <*> terminating
54701,081109,204300,409,INFO,dfs.DataNode$PacketResponder,Received block blk_25976358701158675 of size 67108864 from /10.251.203.179,E9,Received block <*> of size <*> from /<*>
54702,081109,204300,409,INFO,dfs.DataNode$PacketResponder,Received block blk_38858452797690001 of size 67108864 from /10.251.110.8,E9,Received block <*> of size <*> from /<*>
54703,081109,204300,409,INFO,dfs.DataNode$PacketResponder,Received block blk_8587674820620114040 of size 67108864 from /10.251.39.179,E9,Received block <*> of size <*> from /<*>
54704,081109,204300,409,INFO,dfs.DataNode$PacketResponder,Received block blk_8994198928626593670 of size 67108864 from /10.251.107.98,E9,Received block <*> of size <*> from /<*>
54705,081109,204300,410,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_25976358701158675 terminating,E11,PacketResponder <*> for block <*> terminating
54706,081109,204300,410,INFO,dfs.DataNode$PacketResponder,Received block blk_25976358701158675 of size 67108864 from /10.250.10.176,E9,Received block <*> of size <*> from /<*>
54707,081109,204300,412,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-288479956229310325 src: /10.251.35.1:54191 dest: /10.251.35.1:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54708,081109,204300,414,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8994198928626593670 terminating,E11,PacketResponder <*> for block <*> terminating
54709,081109,204300,414,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-9179669726036525881 terminating,E11,PacketResponder <*> for block <*> terminating
54710,081109,204300,414,INFO,dfs.DataNode$PacketResponder,Received block blk_-3877114860321165275 of size 67108864 from /10.251.122.38,E9,Received block <*> of size <*> from /<*>
54711,081109,204300,414,INFO,dfs.DataNode$PacketResponder,Received block blk_8994198928626593670 of size 67108864 from /10.251.107.98,E9,Received block <*> of size <*> from /<*>
54712,081109,204300,414,INFO,dfs.DataNode$PacketResponder,Received block blk_-9179669726036525881 of size 67108864 from /10.251.215.192,E9,Received block <*> of size <*> from /<*>
54713,081109,204300,419,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6048785466633428269 terminating,E11,PacketResponder <*> for block <*> terminating
54714,081109,204300,419,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_81484413561340482 terminating,E11,PacketResponder <*> for block <*> terminating
54715,081109,204300,419,INFO,dfs.DataNode$PacketResponder,Received block blk_6048785466633428269 of size 67108864 from /10.250.10.223,E9,Received block <*> of size <*> from /<*>
54716,081109,204300,419,INFO,dfs.DataNode$PacketResponder,Received block blk_81484413561340482 of size 67108864 from /10.251.30.134,E9,Received block <*> of size <*> from /<*>
54717,081109,204300,420,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8587674820620114040 terminating,E11,PacketResponder <*> for block <*> terminating
54718,081109,204300,420,INFO,dfs.DataNode$PacketResponder,Received block blk_8587674820620114040 of size 67108864 from /10.251.26.131,E9,Received block <*> of size <*> from /<*>
54719,081109,204300,423,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2392663591495690183 src: /10.251.201.204:33397 dest: /10.251.201.204:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54720,081109,204300,425,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7249471989513323835 src: /10.250.10.176:54687 dest: /10.250.10.176:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54721,081109,204300,425,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7701660916781179132 terminating,E11,PacketResponder <*> for block <*> terminating
54722,081109,204300,425,INFO,dfs.DataNode$PacketResponder,Received block blk_-7701660916781179132 of size 67108864 from /10.251.201.204,E9,Received block <*> of size <*> from /<*>
54723,081109,204300,426,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1101766275217118470 src: /10.251.31.242:34380 dest: /10.251.31.242:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54724,081109,204300,426,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7726484377339282361 src: /10.251.126.5:35593 dest: /10.251.126.5:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54725,081109,204300,426,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-981424045300224122 src: /10.251.199.86:58439 dest: /10.251.199.86:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54726,081109,204300,427,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1481874527680898097 src: /10.251.107.98:50033 dest: /10.251.107.98:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54727,081109,204300,427,INFO,dfs.DataNode$DataXceiver,Receiving block blk_511207092252594982 src: /10.251.30.134:60773 dest: /10.251.30.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54728,081109,204300,429,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4161176423544535120 src: /10.251.123.195:42044 dest: /10.251.123.195:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54729,081109,204300,429,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8188962513161077300 src: /10.250.17.177:49604 dest: /10.250.17.177:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54730,081109,204300,429,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-9179669726036525881 terminating,E11,PacketResponder <*> for block <*> terminating
54731,081109,204300,429,INFO,dfs.DataNode$PacketResponder,Received block blk_-9179669726036525881 of size 67108864 from /10.251.38.53,E9,Received block <*> of size <*> from /<*>
54732,081109,204300,430,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1101766275217118470 src: /10.250.19.16:50375 dest: /10.250.19.16:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54733,081109,204300,431,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-288479956229310325 src: /10.251.215.192:42746 dest: /10.251.215.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54734,081109,204300,432,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_25976358701158675 terminating,E11,PacketResponder <*> for block <*> terminating
54735,081109,204300,432,INFO,dfs.DataNode$PacketResponder,Received block blk_25976358701158675 of size 67108864 from /10.250.10.176,E9,Received block <*> of size <*> from /<*>
54736,081109,204300,433,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2392663591495690183 src: /10.251.201.204:47585 dest: /10.251.201.204:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54737,081109,204300,433,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-288479956229310325 src: /10.251.215.192:46899 dest: /10.251.215.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54738,081109,204300,433,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6746381417439056631 src: /10.251.106.37:45822 dest: /10.251.106.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54739,081109,204300,434,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7726484377339282361 src: /10.251.126.255:43957 dest: /10.251.126.255:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54740,081109,204300,434,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7742733517207493078 src: /10.251.26.131:59271 dest: /10.251.26.131:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54741,081109,204300,434,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-848310470870248672 src: /10.251.125.237:46442 dest: /10.251.125.237:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54742,081109,204300,435,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7701660916781179132 terminating,E11,PacketResponder <*> for block <*> terminating
54743,081109,204300,435,INFO,dfs.DataNode$PacketResponder,Received block blk_-7701660916781179132 of size 67108864 from /10.251.199.159,E9,Received block <*> of size <*> from /<*>
54744,081109,204300,436,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1801170378082948555 src: /10.251.107.98:33885 dest: /10.251.107.98:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54745,081109,204300,436,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1801170378082948555 src: /10.251.107.98:49988 dest: /10.251.107.98:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54746,081109,204300,437,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7742733517207493078 src: /10.251.26.131:45995 dest: /10.251.26.131:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54747,081109,204300,438,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8188962513161077300 src: /10.250.13.188:48154 dest: /10.250.13.188:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54748,081109,204300,438,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9032590483414812008 src: /10.251.199.159:38662 dest: /10.251.199.159:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54749,081109,204300,439,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6746381417439056631 src: /10.251.106.37:39671 dest: /10.251.106.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54750,081109,204300,441,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-496692173417080186 src: /10.251.106.10:54915 dest: /10.251.106.10:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54751,081109,204300,441,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-981424045300224122 src: /10.251.199.86:43105 dest: /10.251.199.86:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54752,081109,204300,444,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3801686599099734912 src: /10.251.67.113:42238 dest: /10.251.67.113:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54753,081109,204300,447,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4156318992242949949 src: /10.251.30.101:50109 dest: /10.251.30.101:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54754,081109,204300,447,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-981424045300224122 src: /10.251.43.210:47541 dest: /10.251.43.210:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54755,081109,204300,449,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4156318992242949949 src: /10.251.199.159:40636 dest: /10.251.199.159:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54756,081109,204300,449,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7249471989513323835 src: /10.250.10.176:60091 dest: /10.250.10.176:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54757,081109,204300,449,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9032590483414812008 src: /10.251.199.159:49246 dest: /10.251.199.159:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54758,081109,204300,450,INFO,dfs.DataNode$DataXceiver,Receiving block blk_925282495352017642 src: /10.250.6.223:60254 dest: /10.250.6.223:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54759,081109,204300,458,INFO,dfs.DataNode$DataXceiver,Receiving block blk_263234557905107333 src: /10.251.70.37:53175 dest: /10.251.70.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54760,081109,204300,471,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8587674820620114040 terminating,E11,PacketResponder <*> for block <*> terminating
54761,081109,204300,471,INFO,dfs.DataNode$PacketResponder,Received block blk_8587674820620114040 of size 67108864 from /10.251.26.131,E9,Received block <*> of size <*> from /<*>
54762,081109,204300,496,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6048785466633428269 terminating,E11,PacketResponder <*> for block <*> terminating
54763,081109,204300,496,INFO,dfs.DataNode$PacketResponder,Received block blk_6048785466633428269 of size 67108864 from /10.250.11.100,E9,Received block <*> of size <*> from /<*>
54764,081109,204301,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to blk_2884359235897506198 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54765,081109,204301,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.99:50010 is added to blk_444477623196096473 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54766,081109,204301,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.129:50010 is added to blk_-3877114860321165275 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54767,081109,204301,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_-8461830959047010307 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54768,081109,204301,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.64:50010 is added to blk_-8461830959047010307 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54769,081109,204301,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000179_0/part-00179. blk_-5742952268452118647,E22,BLOCK* NameSystem.allocateBlock:<*>
54770,081109,204301,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_3045128510381293992 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54771,081109,204301,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-3877114860321165275 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54772,081109,204301,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_-8461830959047010307 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54773,081109,204301,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2884359235897506198 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54774,081109,204301,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_5119717712674148000 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54775,081109,204301,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_38858452797690001 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54776,081109,204301,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000237_0/part-00237. blk_4779773048451916011,E22,BLOCK* NameSystem.allocateBlock:<*>
54777,081109,204301,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_7022118002618393506 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54778,081109,204301,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_444477623196096473 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54779,081109,204301,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_-5104307498462463319 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54780,081109,204301,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_3045128510381293992 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54781,081109,204301,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.81:50010 is added to blk_-3763250954728885078 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54782,081109,204301,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.81:50010 is added to blk_-5104307498462463319 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54783,081109,204301,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_444477623196096473 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54784,081109,204301,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_2884359235897506198 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54785,081109,204301,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000038_0/part-00038. blk_3593817325079977027,E22,BLOCK* NameSystem.allocateBlock:<*>
54786,081109,204301,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_-1868969563657782257 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54787,081109,204301,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000296_0/part-00296. blk_2425075867938884213,E22,BLOCK* NameSystem.allocateBlock:<*>
54788,081109,204301,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000393_0/part-00393. blk_7183348168665263943,E22,BLOCK* NameSystem.allocateBlock:<*>
54789,081109,204301,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.159:50010 is added to blk_4563315343686099302 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54790,081109,204301,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000042_0/part-00042. blk_2367715007929510992,E22,BLOCK* NameSystem.allocateBlock:<*>
54791,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-3877114860321165275 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54792,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-5104307498462463319 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54793,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_5119717712674148000 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
54794,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000173_0/part-00173. blk_2050831701154757595,E22,BLOCK* NameSystem.allocateBlock:<*>
54795,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000364_0/part-00364. blk_3764765664898658790,E22,BLOCK* NameSystem.allocateBlock:<*>
54796,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000379_0/part-00379. blk_-860867545572869811,E22,BLOCK* NameSystem.allocateBlock:<*>
54797,081109,204301,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000392_0/part-00392. blk_2692065576257731147,E22,BLOCK* NameSystem.allocateBlock:<*>
54798,081109,204301,384,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2884359235897506198 terminating,E11,PacketResponder <*> for block <*> terminating
54799,081109,204301,384,INFO,dfs.DataNode$PacketResponder,Received block blk_2884359235897506198 of size 67108864 from /10.251.106.214,E9,Received block <*> of size <*> from /<*>
54800,081109,204301,391,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5119717712674148000 terminating,E11,PacketResponder <*> for block <*> terminating
54801,081109,204301,391,INFO,dfs.DataNode$PacketResponder,Received block blk_5119717712674148000 of size 67108864 from /10.251.121.224,E9,Received block <*> of size <*> from /<*>
54802,081109,204301,395,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3045128510381293992 terminating,E11,PacketResponder <*> for block <*> terminating
54803,081109,204301,395,INFO,dfs.DataNode$PacketResponder,Received block blk_3045128510381293992 of size 67108864 from /10.251.203.149,E9,Received block <*> of size <*> from /<*>
54804,081109,204301,398,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4563315343686099302 terminating,E11,PacketResponder <*> for block <*> terminating
54805,081109,204301,398,INFO,dfs.DataNode$PacketResponder,Received block blk_4563315343686099302 of size 67108864 from /10.251.91.159,E9,Received block <*> of size <*> from /<*>
54806,081109,204301,400,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5104307498462463319 terminating,E11,PacketResponder <*> for block <*> terminating
54807,081109,204301,400,INFO,dfs.DataNode$PacketResponder,Received block blk_-5104307498462463319 of size 67108864 from /10.250.15.198,E9,Received block <*> of size <*> from /<*>
54808,081109,204301,401,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2884359235897506198 terminating,E11,PacketResponder <*> for block <*> terminating
54809,081109,204301,401,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_38858452797690001 terminating,E11,PacketResponder <*> for block <*> terminating
54810,081109,204301,401,INFO,dfs.DataNode$PacketResponder,Received block blk_2884359235897506198 of size 67108864 from /10.251.106.214,E9,Received block <*> of size <*> from /<*>
54811,081109,204301,402,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2884359235897506198 terminating,E11,PacketResponder <*> for block <*> terminating
54812,081109,204301,402,INFO,dfs.DataNode$PacketResponder,Received block blk_2884359235897506198 of size 67108864 from /10.250.19.227,E9,Received block <*> of size <*> from /<*>
54813,081109,204301,403,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5104307498462463319 terminating,E11,PacketResponder <*> for block <*> terminating
54814,081109,204301,403,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8461830959047010307 terminating,E11,PacketResponder <*> for block <*> terminating
54815,081109,204301,403,INFO,dfs.DataNode$PacketResponder,Received block blk_-5104307498462463319 of size 67108864 from /10.251.215.192,E9,Received block <*> of size <*> from /<*>
54816,081109,204301,403,INFO,dfs.DataNode$PacketResponder,Received block blk_-8461830959047010307 of size 67108864 from /10.251.74.227,E9,Received block <*> of size <*> from /<*>
54817,081109,204301,404,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3877114860321165275 terminating,E11,PacketResponder <*> for block <*> terminating
54818,081109,204301,404,INFO,dfs.DataNode$PacketResponder,Received block blk_-3877114860321165275 of size 67108864 from /10.251.127.47,E9,Received block <*> of size <*> from /<*>
54819,081109,204301,406,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1868969563657782257 terminating,E11,PacketResponder <*> for block <*> terminating
54820,081109,204301,406,INFO,dfs.DataNode$PacketResponder,Received block blk_-1868969563657782257 of size 67108864 from /10.251.29.239,E9,Received block <*> of size <*> from /<*>
54821,081109,204301,407,INFO,dfs.DataNode$PacketResponder,Received block blk_6453812640398027783 of size 67108864 from /10.250.19.227,E9,Received block <*> of size <*> from /<*>
54822,081109,204301,408,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3877114860321165275 terminating,E11,PacketResponder <*> for block <*> terminating
54823,081109,204301,408,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3763250954728885078 terminating,E11,PacketResponder <*> for block <*> terminating
54824,081109,204301,408,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8461830959047010307 terminating,E11,PacketResponder <*> for block <*> terminating
54825,081109,204301,408,INFO,dfs.DataNode$PacketResponder,Received block blk_-3763250954728885078 of size 67108864 from /10.251.90.81,E9,Received block <*> of size <*> from /<*>
54826,081109,204301,408,INFO,dfs.DataNode$PacketResponder,Received block blk_-3877114860321165275 of size 67108864 from /10.251.127.47,E9,Received block <*> of size <*> from /<*>
54827,081109,204301,408,INFO,dfs.DataNode$PacketResponder,Received block blk_-8461830959047010307 of size 67108864 from /10.250.5.237,E9,Received block <*> of size <*> from /<*>
54828,081109,204301,409,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3045128510381293992 terminating,E11,PacketResponder <*> for block <*> terminating
54829,081109,204301,409,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5104307498462463319 terminating,E11,PacketResponder <*> for block <*> terminating
54830,081109,204301,409,INFO,dfs.DataNode$PacketResponder,Received block blk_3045128510381293992 of size 67108864 from /10.251.75.143,E9,Received block <*> of size <*> from /<*>
54831,081109,204301,409,INFO,dfs.DataNode$PacketResponder,Received block blk_-5104307498462463319 of size 67108864 from /10.250.15.198,E9,Received block <*> of size <*> from /<*>
54832,081109,204301,410,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4779773048451916011 src: /10.250.15.198:44688 dest: /10.250.15.198:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54833,081109,204301,411,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-860867545572869811 src: /10.251.106.214:60766 dest: /10.251.106.214:50010,E5,Receiving block <*> src: /<*> dest: /<*>
54834,081109,204301,411,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8461830959047010307 terminating,E11,PacketResponder <*> for block <*> terminating
54835,081109,204301,411,INFO,dfs.DataNode$PacketResponder,Received block blk_-8461830959047010307 of size 67108864 from /10.250.5.237,E9,Received block <*> of size <*> from /<*>
54836,081109,204301,413,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5119717712674148000 terminating,E11,PacketResponder <*> for block <*> terminating
54837,081109,204301,413,INFO,dfs.DataNode$PacketResponder,Received block blk_5119717712674148000 of size 67108864 from /10.251.215.70,E9,Received block <*> of size <*> from /<*>
54838,081109,204301,414,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3877114860321165275 terminating,E11,PacketResponder <*> for block <*> terminating
54839,081109,204301,418,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_444477623196096473 terminating,E11,PacketResponder <*> for block <*> terminating
54840,081109,204301,418,INFO,dfs.DataNode$PacketResponder,Received block blk_444477623196096473 of size 67108864 from /10.251.111.37,E9,Received block <*> of size <*> from /<*>
